DIG_OUT_SINE_input X,DIG_OUT_SINE_input Y
2.19000000000001E-05,22
2.19500000000001E-05,22
2.20000000000001E-05,22
2.20500000000001E-05,22
2.21000000000001E-05,22
2.21500000000001E-05,22
2.22000000000001E-05,22
2.22500000000001E-05,22
2.23000000000001E-05,22
2.23500000000001E-05,22
2.24000000000001E-05,21.5804664135966
2.24500000000001E-05,20
2.25000000000001E-05,20
2.25500000000001E-05,20
2.26000000000001E-05,20
2.26500000000001E-05,20
2.27000000000001E-05,20
2.27500000000001E-05,20
2.28000000000001E-05,20
2.28500000000001E-05,20
2.29000000000001E-05,20
2.29500000000001E-05,20
2.30000000000001E-05,20
2.30500000000001E-05,20
2.31000000000001E-05,20
2.31500000000001E-05,20
2.32000000000001E-05,20
2.32500000000001E-05,20
2.33000000000002E-05,20
2.33500000000001E-05,20
2.34000000000001E-05,20
2.34500000000001E-05,20
2.35000000000002E-05,19.3826458227151
2.35500000000001E-05,18
2.36000000000001E-05,18
2.36500000000001E-05,18
2.37000000000002E-05,18
2.37500000000002E-05,18
2.38000000000002E-05,18
2.38500000000002E-05,18
2.39000000000002E-05,18
2.39500000000002E-05,18
2.40000000000002E-05,18
2.40500000000002E-05,18
2.41000000000002E-05,18
2.41500000000002E-05,18
2.42000000000002E-05,18
2.42500000000002E-05,18
2.43000000000002E-05,18
2.43500000000002E-05,18
2.44000000000002E-05,18
2.44500000000002E-05,18
2.45000000000002E-05,18
2.45500000000002E-05,17.5410110429311
2.46000000000002E-05,16
2.46500000000002E-05,16
2.47000000000002E-05,16
2.47500000000002E-05,16
2.48000000000002E-05,16
2.48500000000002E-05,16
2.49000000000002E-05,16
2.49500000000002E-05,16
2.50000000000002E-05,16
2.50500000000002E-05,16
2.51000000000002E-05,16
2.51500000000002E-05,16
2.52000000000002E-05,16
2.52500000000002E-05,16
2.53000000000002E-05,16
2.53500000000002E-05,16
2.54000000000002E-05,16
2.54500000000002E-05,16
2.55000000000002E-05,16
2.55500000000002E-05,16
2.56000000000002E-05,15.0983566459073
2.56500000000002E-05,14
2.57000000000002E-05,14
2.57500000000002E-05,14
2.58000000000002E-05,14
2.58500000000002E-05,14
2.59000000000002E-05,14
2.59500000000002E-05,14
2.60000000000002E-05,14
2.60500000000002E-05,14
2.61000000000002E-05,14
2.61500000000002E-05,14
2.62000000000002E-05,14
2.62500000000002E-05,14
2.63000000000002E-05,14
2.63500000000002E-05,14
2.64000000000002E-05,14
2.64500000000002E-05,14
2.65000000000002E-05,14
2.65500000000002E-05,14
2.66000000000002E-05,14
2.66500000000002E-05,13
2.67000000000002E-05,12
2.67500000000002E-05,12
2.68000000000002E-05,12
2.68500000000002E-05,12
2.69000000000002E-05,12
2.69500000000002E-05,12
2.70000000000002E-05,12
2.70500000000002E-05,12
2.71000000000002E-05,12
2.71500000000002E-05,12
2.72000000000002E-05,12
2.72500000000002E-05,12
2.73000000000002E-05,12
2.73500000000002E-05,12
2.74000000000002E-05,12
2.74500000000002E-05,12
2.75000000000002E-05,12
2.75500000000003E-05,12
2.76000000000002E-05,12
2.76500000000002E-05,12
2.77000000000003E-05,11
2.77500000000003E-05,10
2.78000000000003E-05,10
2.78500000000003E-05,10
2.79000000000003E-05,10
2.79500000000003E-05,10
2.80000000000003E-05,10
2.80500000000003E-05,10
2.81000000000003E-05,10
2.81500000000003E-05,10
2.82000000000003E-05,10
2.82500000000003E-05,10
2.83000000000003E-05,10
2.83500000000003E-05,10
2.84000000000003E-05,10
2.84500000000003E-05,10
2.85000000000003E-05,10
2.85500000000003E-05,10
2.86000000000003E-05,10
2.86500000000003E-05,10
2.87000000000003E-05,10
2.87500000000003E-05,10
2.88000000000003E-05,9
2.88500000000003E-05,8
2.89000000000003E-05,8
2.89500000000003E-05,8
2.90000000000003E-05,8
2.90500000000003E-05,8
2.91000000000003E-05,8
2.91500000000003E-05,8
2.92000000000003E-05,8
2.92500000000003E-05,8
2.93000000000003E-05,8
2.93500000000003E-05,8
2.94000000000003E-05,8
2.94500000000003E-05,8
2.95000000000003E-05,8
2.95500000000003E-05,8
2.96000000000003E-05,8
2.96500000000003E-05,8
2.97000000000003E-05,8
2.97500000000003E-05,8
2.98000000000003E-05,8
2.98500000000003E-05,8
2.99000000000003E-05,8
2.99500000000003E-05,8
3.00000000000003E-05,6
3.00500000000003E-05,6
3.01000000000003E-05,6
3.01500000000003E-05,6
3.02000000000003E-05,6
3.02500000000003E-05,6
3.03000000000003E-05,6
3.03500000000003E-05,6
3.04000000000003E-05,6
3.04500000000003E-05,6
3.05000000000003E-05,6
3.05500000000003E-05,6
3.06000000000003E-05,6
3.06500000000003E-05,6
3.07000000000003E-05,6
3.07500000000003E-05,6
3.08000000000003E-05,6
3.08500000000003E-05,6
3.09000000000003E-05,6
3.09500000000003E-05,6
3.10000000000003E-05,6
3.10500000000003E-05,6
3.11000000000003E-05,6
3.11500000000003E-05,6
3.12000000000003E-05,6
3.12500000000003E-05,4
3.13000000000003E-05,4
3.13500000000003E-05,4
3.14000000000003E-05,4
3.14500000000003E-05,4
